0010141001,학부,2025년도,2학기,핵심교양,핵심교양(과학기술),전,4차산업혁명의미래기술,Future Technology of the Fourth Industrial Revolution,2,1,40,김백현, [12-303:수(4)(5)],제12호관 컨벤션센터-303 계단강의실(소)[12-303],해당사항없음,N
0009338003,학부,2025년도,2학기,핵심교양,핵심교양(과학기술),전,문제해결을위한파이썬,Python for Problem Solving,3,1,35,김백현, [12-302:수(6)(7)(8)],제12호관 컨벤션센터-302 스마트강의실1[12-302],해당사항없음,N
0009338002,학부,2025년도,2학기,핵심교양,핵심교양(과학기술),전,문제해결을위한파이썬,Python for Problem Solving,3,1,35,김백현, [12-302:화(4)(5)(6)],제12호관 컨벤션센터-302 스마트강의실1[12-302],해당사항없음,N
0009338001,학부,2025년도,2학기,핵심교양,핵심교양(과학기술),전,문제해결을위한파이썬,Python for Problem Solving,3,1,36,이선아, [12-302:수(2)(3)(4)],제12호관 컨벤션센터-302 스마트강의실1[12-302],해당사항없음,N
0007369001,학부,2025년도,2학기,핵심교양,핵심교양(과학기술),전,알기쉬운통계원리,An Easy Statistics Theory,3,1,45,최원," [05-309:화(2B-3),목(5B-6)]",제5호관 자연과학대학·생명과학기술대학-309 강의실(중)-1[05-309],해당사항없음,N
0007357001,학부,2025년도,2학기,핵심교양,핵심교양(과학기술),전,인문으로수학읽기,Understanding Mathematics with Humanities,3,1,45,이승재," [05-104A:화(7-8A),금(2B-3)]",제5호관 자연과학대학·생명과학기술대학-104A 응용수학실습실[05-104A],해당사항없음,N
0005069001,학부,2025년도,2학기,핵심교양,핵심교양(과학기술),전,영화속바이러스의이해,Understanding Virology in Films,3,1,220,예정용, [12-105:화(2B-3)(4-5A)],제12호관 컨벤션센터-105 하곡강의실[12-105],해당사항없음,N
XAA1386003,학부,2025년도,2학기,핵심교양,핵심교양(예술체육),전,한국미술과문화,KOREAN ART AND CULTURE,3,1,50,구진경, [12-503:목(1)(2)(3)],제12호관 컨벤션센터-503 계단강의실(소)[12-503],해당사항없음,N
XAA1386002,학부,2025년도,2학기,핵심교양,핵심교양(예술체육),전,한국미술과문화,KOREAN ART AND CULTURE,3,1,50,구진경, [12-503:월(7)(8)(9)],제12호관 컨벤션센터-503 계단강의실(소)[12-503],해당사항없음,N
XAA1386001,학부,2025년도,2학기,핵심교양,핵심교양(예술체육),전,한국미술과문화,KOREAN ART AND CULTURE,3,1,50,구진경, [12-503:월(4)(5)(6)],제12호관 컨벤션센터-503 계단강의실(소)[12-503],해당사항없음,N
0011861001,학부,2025년도,2학기,핵심교양,핵심교양(예술체육),전,초급평영,Breaststroke Swimming for Beginners,1,1,22,김민철, [20-110:수(6)(7)],제20호관 스포츠센터-110 수영장[20-110],해당사항없음,N
0011645005,학부,2025년도,2학기,핵심교양,핵심교양(외국어),전,기초독일어,Basic German,3,1,38,최은녕, [15-212:목(야1)(야2)(야3)],제15호관 인문대학-212 토론식강의실2[15-212],해당사항없음,N
0011645004,학부,2025년도,2학기,핵심교양,핵심교양(외국어),전,기초독일어,Basic German,3,1,38,최은녕, [15-212:목(4)(5)(6)],제15호관 인문대학-212 토론식강의실2[15-212],해당사항없음,N
0011645003,학부,2025년도,2학기,핵심교양,핵심교양(외국어),전,기초독일어,Basic German,3,1,38,최은녕, [15-212:목(1)(2)(3)],제15호관 인문대학-212 토론식강의실2[15-212],해당사항없음,N
0011645002,학부,2025년도,2학기,핵심교양,핵심교양(외국어),전,기초독일어,Basic German,3,1,38,이완호, [15-212:화(6)(7)(8)],제15호관 인문대학-212 토론식강의실2[15-212],해당사항없음,N
0011645001,학부,2025년도,2학기,핵심교양,핵심교양(외국어),전,기초독일어,Basic German,3,1,38,이완호, [15-212:화(2)(3)(4)],제15호관 인문대학-212 토론식강의실2[15-212],해당사항없음,N
0011644002,학부,2025년도,2학기,핵심교양,핵심교양(외국어),전,기초스페인어,Basic Spanish,3,1,38,문성주, [15-212:월(6)(7)(8)],제15호관 인문대학-212 토론식강의실2[15-212],해당사항없음,N
0011644001,학부,2025년도,2학기,핵심교양,핵심교양(외국어),전,기초스페인어,Basic Spanish,3,1,38,문성주, [15-212:월(2)(3)(4)],제15호관 인문대학-212 토론식강의실2[15-212],해당사항없음,N
0011640004,학부,2025년도,2학기,핵심교양,핵심교양(외국어),전,기초프랑스어,Basic French,3,1,38,최은희, [12-401:수(야1)(야2)(야3)],제12호관 컨벤션센터-401 영어랩실[12-401],해당사항없음,N
0011640003,학부,2025년도,2학기,핵심교양,핵심교양(외국어),전,기초프랑스어,Basic French,3,1,38,최은희, [12-401:수(6)(7)(8)],제12호관 컨벤션센터-401 영어랩실[12-401],해당사항없음,N
0011640002,학부,2025년도,2학기,핵심교양,핵심교양(외국어),전,기초프랑스어,Basic French,3,1,38,김영은, [12-301:목(6)(7)(8)],제12호관 컨벤션센터-301 토론식강의실1[12-301],해당사항없음,N
0011640001,학부,2025년도,2학기,핵심교양,핵심교양(외국어),전,기초프랑스어,Basic French,3,1,38,김영은, [12-301:목(1)(2)(3)],제12호관 컨벤션센터-301 토론식강의실1[12-301],해당사항없음,N
0005414004,학부,2025년도,2학기,핵심교양,핵심교양(외국어),전,초급영어글쓰기,Basic English Writing,2,1,40,홍승진, [12-406:월(4)(5)],제12호관 컨벤션센터-406 강의실(소)-3[12-406],해당사항없음,N
0005414003,학부,2025년도,2학기,핵심교양,핵심교양(외국어),전,초급영어글쓰기,Basic English Writing,2,1,40,홍승진, [12-406:월(2)(3)],제12호관 컨벤션센터-406 강의실(소)-3[12-406],해당사항없음,N
0005414002,학부,2025년도,2학기,핵심교양,핵심교양(외국어),전,초급영어글쓰기,Basic English Writing,2,1,40,김혜경, [12-507:목(5)(6)],제12호관 컨벤션센터-507 강의실(소)-4[12-507],해당사항없음,N
0005414001,학부,2025년도,2학기,핵심교양,핵심교양(외국어),전,초급영어글쓰기,Basic English Writing,2,1,40,김혜경, [12-507:목(3)(4)],제12호관 컨벤션센터-507 강의실(소)-4[12-507],해당사항없음,N
0002667004,학부,2025년도,2학기,핵심교양,핵심교양(외국어),전,중국어1,BASIC CHINESE,3,1,60,안성재, [12-103:금(4)(5)(6)],제12호관 컨벤션센터-103 계단강의실(대)-2[12-103],해당사항없음,N
0002667003,학부,2025년도,2학기,핵심교양,핵심교양(외국어),전,중국어1,BASIC CHINESE,3,1,38,주기평, [12-301:금(7)(8)(9)],제12호관 컨벤션센터-301 토론식강의실1[12-301],해당사항없음,N
0002667002,학부,2025년도,2학기,핵심교양,핵심교양(외국어),전,중국어1,BASIC CHINESE,3,1,38,주기평, [12-301:금(4)(5)(6)],제12호관 컨벤션센터-301 토론식강의실1[12-301],해당사항없음,N
0002667001,학부,2025년도,2학기,핵심교양,핵심교양(외국어),전,중국어1,BASIC CHINESE,3,1,38,주기평, [12-301:금(1)(2)(3)],제12호관 컨벤션센터-301 토론식강의실1[12-301],해당사항없음,N
0002666005,학부,2025년도,2학기,핵심교양,핵심교양(외국어),전,일본어1,BASIC JAPANESE,3,1,38,전혜수, [12-501:수(5)(6)(7)],제12호관 컨벤션센터-501 강의실(소)-6[12-501],해당사항없음,N
0002666004,학부,2025년도,2학기,핵심교양,핵심교양(외국어),전,일본어1,BASIC JAPANESE,3,1,38,전혜수, [12-501:수(1)(2)(3)],제12호관 컨벤션센터-501 강의실(소)-6[12-501],해당사항없음,N
0002666003,학부,2025년도,2학기,핵심교양,핵심교양(외국어),전,일본어1,BASIC JAPANESE,3,1,38,문인숙, [15-211:목(야1)(야2)(야3)],제15호관 인문대학-211 토론식강의실1[15-211],해당사항없음,N
0002666002,학부,2025년도,2학기,핵심교양,핵심교양(외국어),전,일본어1,BASIC JAPANESE,3,1,38,문인숙, [15-211:목(4)(5)(6)],제15호관 인문대학-211 토론식강의실1[15-211],해당사항없음,N
0002666001,학부,2025년도,2학기,핵심교양,핵심교양(외국어),전,일본어1,BASIC JAPANESE,3,1,38,문인숙, [15-211:화(야1)(야2)(야3)],제15호관 인문대학-211 토론식강의실1[15-211],해당사항없음,N
